docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,n_iter,score,relation_selected,max_score,ccr,scr,n_cycles,min_vote
nyt_20130321_women_senate,sat,reauthorize,e4,e51,BEFORE,e4-e51,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,sat,lapsed,e4,e53,BEFORE,e4-e53,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,marched,e5,e6,BEFORE,e5-e6,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,told,e5,e7,BEFORE,e5-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,begun,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,stuck,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,said,e5,e10,BEFORE,e10-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,became,e5,e11,BEFORE,e11-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,sworn,e5,e12,BEFORE,e12-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,remain,e5,e13,BEFORE,e13-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,dispenses,e5,e14,BEFORE,e14-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,dominated,e5,e15,BEFORE,e15-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,charged,e5,e16,BEFORE,e16-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,shaping,e5,e17,BEFORE,e17-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,battle,e5,e18,BEFORE,e18-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,pass,e5,e19,BEFORE,e19-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,led,e5,e20,BEFORE,e20-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,presides,e5,e21,BEFORE,e21-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,shepherded,e5,e22,BEFORE,e22-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,growing,e5,e23,BEFORE,e23-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,said,e5,e24,BEFORE,e24-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,growing,e5,e25,BEFORE,e25-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,started,e5,e26,BEFORE,e26-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,have,e5,e27,BEFORE,e27-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,hold,e5,e29,BEFORE,e29-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,changing,e5,e30,BEFORE,e30-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,pushing,e5,e31,BEFORE,e31-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,want,e5,e32,BEFORE,e32-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,generalize,e5,e33,BEFORE,e33-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,said,e5,e36,BEFORE,e36-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,think,e5,e37,BEFORE,e37-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,have,e5,e38,BEFORE,e38-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,begun,e5,e40,BEFORE,e40-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,crack,e5,e41,BEFORE,e41-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,forming,e5,e42,BEFORE,e42-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,led,e5,e43,BEFORE,e43-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,repeal,e5,e44,BEFORE,e44-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,allowing,e5,e47,BEFORE,e47-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,serve,e5,e48,BEFORE,e48-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,split,e5,e49,BEFORE,e49-e5,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,voted,e5,e50,BEFORE,e5-e50,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,reauthorize,e5,e51,BEFORE,e5-e51,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,lapsed,e5,e53,BEFORE,e5-e53,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,told,e6,e7,BEFORE,e6-e7,gemini-1.5-flash,3.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,begun,e6,e8,BEFORE,e6-e8,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,stuck,e6,e9,BEFORE,e6-e9,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,said,e6,e10,BEFORE,e10-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,became,e6,e11,BEFORE,e11-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,sworn,e6,e12,BEFORE,e12-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,remain,e6,e13,BEFORE,e13-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,dispenses,e6,e14,BEFORE,e14-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,dominated,e6,e15,BEFORE,e15-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,charged,e6,e16,BEFORE,e16-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,shaping,e6,e17,BEFORE,e17-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,battle,e6,e18,BEFORE,e18-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,pass,e6,e19,BEFORE,e19-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,led,e6,e20,BEFORE,e20-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,presides,e6,e21,BEFORE,e21-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,shepherded,e6,e22,BEFORE,e22-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,growing,e6,e23,BEFORE,e23-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,said,e6,e24,BEFORE,e24-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,growing,e6,e25,BEFORE,e25-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,started,e6,e26,BEFORE,e26-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,have,e6,e27,BEFORE,e27-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,hold,e6,e29,BEFORE,e29-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,changing,e6,e30,BEFORE,e30-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,pushing,e6,e31,BEFORE,e31-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,want,e6,e32,BEFORE,e32-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,generalize,e6,e33,BEFORE,e33-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,said,e6,e36,BEFORE,e36-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,think,e6,e37,BEFORE,e37-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,have,e6,e38,BEFORE,e38-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,begun,e6,e40,BEFORE,e40-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,crack,e6,e41,BEFORE,e41-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,forming,e6,e42,BEFORE,e42-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,led,e6,e43,BEFORE,e43-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,repeal,e6,e44,BEFORE,e44-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,allowing,e6,e47,BEFORE,e47-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,serve,e6,e48,BEFORE,e48-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,split,e6,e49,BEFORE,e49-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,voted,e6,e50,BEFORE,e50-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,reauthorize,e6,e51,BEFORE,e51-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,lapsed,e6,e53,BEFORE,e53-e6,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,begun,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,3.0,1,BEFORE,4.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,stuck,e7,e9,BEFORE,e7-e9,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,said,e7,e10,BEFORE,e10-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,became,e7,e11,BEFORE,e11-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,sworn,e7,e12,BEFORE,e12-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,remain,e7,e13,BEFORE,e13-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,dispenses,e7,e14,BEFORE,e14-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,dominated,e7,e15,BEFORE,e15-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,charged,e7,e16,BEFORE,e16-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,shaping,e7,e17,BEFORE,e17-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,battle,e7,e18,BEFORE,e18-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,pass,e7,e19,BEFORE,e19-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,led,e7,e20,BEFORE,e20-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,presides,e7,e21,BEFORE,e21-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,shepherded,e7,e22,BEFORE,e22-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,growing,e7,e23,BEFORE,e23-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,said,e7,e24,BEFORE,e24-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,growing,e7,e25,BEFORE,e25-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,started,e7,e26,BEFORE,e26-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,have,e7,e27,BEFORE,e27-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,hold,e7,e29,BEFORE,e29-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,changing,e7,e30,BEFORE,e30-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,pushing,e7,e31,BEFORE,e31-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,want,e7,e32,BEFORE,e32-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,generalize,e7,e33,BEFORE,e33-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,said,e7,e36,BEFORE,e36-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,think,e7,e37,BEFORE,e37-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,have,e7,e38,BEFORE,e38-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,begun,e7,e40,BEFORE,e40-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,crack,e7,e41,BEFORE,e41-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,forming,e7,e42,BEFORE,e42-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,led,e7,e43,BEFORE,e43-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,repeal,e7,e44,BEFORE,e44-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,allowing,e7,e47,BEFORE,e47-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,serve,e7,e48,BEFORE,e48-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,sat,e7,e4,BEFORE,e4-e7,gemini-1.5-flash,3.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,vote,slipped,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,4.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,slipped,savor,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,4.0,1,BEFORE,4.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,savor,sat,e3,e4,BEFORE,e3-e4,gemini-1.5-flash,4.0,1,BEFORE,4.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,sat,cast,e4,e5,BEFORE,e4-e5,gemini-1.5-flash,4.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,marched,e5,e6,BEFORE,e5-e6,gemini-1.5-flash,4.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,told,e6,e7,BEFORE,e6-e7,gemini-1.5-flash,4.0,1,BEFORE,5.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,begun,e7,e8,BEFORE,e7-e8,gemini-1.5-flash,4.0,1,BEFORE,4.0,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,begun,stuck,e8,e9,BEFORE,e8-e9,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,stuck,said,e9,e10,BEFORE,e10-e9,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,said,became,e10,e11,BEFORE,e10-e11,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,became,sworn,e11,e12,BEFORE,e11-e12,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,sworn,remain,e12,e13,BEFORE,e12-e13,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,remain,dispenses,e13,e14,BEFORE,e13-e14,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,dispenses,dominated,e14,e15,BEFORE,e14-e15,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,dominated,charged,e15,e16,BEFORE,e15-e16,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,charged,shaping,e16,e17,BEFORE,e16-e17,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,shaping,battle,e17,e18,BEFORE,e17-e18,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,battle,pass,e18,e19,BEFORE,e18-e19,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,pass,led,e19,e20,BEFORE,e19-e20,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,led,presides,e20,e21,BEFORE,e20-e21,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,presides,shepherded,e21,e22,BEFORE,e21-e22,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,shepherded,growing,e22,e23,BEFORE,e22-e23,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,growing,said,e23,e24,BEFORE,e23-e24,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,said,growing,e24,e25,BEFORE,e24-e25,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,growing,started,e25,e26,BEFORE,e25-e26,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,started,have,e26,e27,BEFORE,e26-e27,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,have,hold,e27,e29,BEFORE,e27-e29,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,hold,changing,e29,e30,BEFORE,e29-e30,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,changing,pushing,e30,e31,BEFORE,e30-e31,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,pushing,want,e31,e32,BEFORE,e31-e32,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,want,generalize,e32,e33,BEFORE,e32-e33,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,generalize,said,e33,e36,BEFORE,e33-e36,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,said,think,e36,e37,BEFORE,e36-e37,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,think,have,e37,e38,BEFORE,e37-e38,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,have,begun,e38,e40,BEFORE,e38-e40,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,begun,crack,e40,e41,BEFORE,e40-e41,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,crack,forming,e41,e42,BEFORE,e41-e42,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,forming,led,e42,e43,BEFORE,e42-e43,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,led,repeal,e43,e44,BEFORE,e43-e44,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,repeal,allowing,e44,e47,BEFORE,e44-e47,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,allowing,serve,e47,e48,BEFORE,e47-e48,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,serve,split,e48,e49,BEFORE,e48-e49,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,split,voted,e49,e50,BEFORE,e49-e50,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,voted,reauthorize,e50,e51,BEFORE,e50-e51,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,reauthorize,lapsed,e51,e53,BEFORE,e51-e53,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,vote,gathered,e1,e1000009,BEFORE,e1-e1000009,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,slipped,induction,e2,e1000010,BEFORE,e1000010-e2,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,savor,induction,e3,e1000010,BEFORE,e1000010-e3,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,sat,induction,e4,e1000010,BEFORE,e1000010-e4,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,cast,induction,e5,e1000010,BEFORE,e1000010-e5,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,marched,induction,e6,e1000010,BEFORE,e1000010-e6,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,told,induction,e7,e1000010,BEFORE,e1000010-e7,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,begun,induction,e8,e1000010,BEFORE,e1000010-e8,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,stuck,induction,e9,e1000010,BEFORE,e1000010-e9,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,said,office,e10,e1000011,BEFORE,e10-e1000011,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,became,office,e11,e1000011,BEFORE,e1000011-e11,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,sworn,office,e12,e1000011,BEFORE,e1000011-e12,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,remain,office,e13,e1000011,BEFORE,e1000011-e13,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,dispenses,office,e14,e1000011,BEFORE,e1000011-e14,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,dominated,office,e15,e1000011,BEFORE,e1000011-e15,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,charged,office,e16,e1000011,BEFORE,e1000011-e16,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,shaping,office,e17,e1000011,BEFORE,e1000011-e17,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,battle,office,e18,e1000011,BEFORE,e1000011-e18,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,pass,office,e19,e1000011,BEFORE,e1000011-e19,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,led,office,e20,e1000011,BEFORE,e1000011-e20,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,presides,office,e21,e1000011,BEFORE,e1000011-e21,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,shepherded,office,e22,e1000011,BEFORE,e1000011-e22,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,growing,office,e23,e1000011,BEFORE,e1000011-e23,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,said,office,e24,e1000011,BEFORE,e1000011-e24,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,growing,office,e25,e1000011,BEFORE,e1000011-e25,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,started,office,e26,e1000011,BEFORE,e1000011-e26,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
nyt_20130321_women_senate,have,office,e27,e1000011,BEFORE,e1000011-e27,gemini-1.5-flash,4.0,1,,,0.02247191011235955,1.0,,3
