docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,p_label,iter,score,relation_selected,max_score,n_cycles,min_vote
nyt_20130321_cyprus,said,referring,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e21,e24,BEFORE,e21-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e22,e23,BEFORE,e22-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e22,e24,VAGUE,e22-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,,,1.0,3
nyt_20130321_cyprus,referring,touched,e23,e24,BEFORE,e23-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,studied,e22,e25,BEFORE,e22-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,referring,studied,e23,e25,BEFORE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,touched,studied,e24,e25,BEFORE,e24-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,explains,said,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,explains,saying,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,saying,e35,e36,BEFORE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,notes,e36,e41,BEFORE,e36-e41,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,put,e36,e42,VAGUE,e36-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,,,1.0,3
nyt_20130321_cyprus,notes,put,e41,e42,BEFORE,e41-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,snapped,e46,e47,BEFORE,e46-e47,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,admitted,e46,e48,BEFORE,e46-e48,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,said,e46,e51,BEFORE,e46-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,snapped,admitted,e47,e48,BEFORE,e47-e48,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,snapped,said,e47,e51,BEFORE,e47-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,said,e48,e51,BEFORE,e48-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,adopting,e48,e57,VAGUE,e48-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,0.0,1,,,1.0,3
nyt_20130321_cyprus,said,adopting,e51,e57,BEFORE,e51-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,1.0,3
nyt_20130321_cyprus,resulting,created,e2,e5,BEFORE,e2-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,resulting,e7,e2,BEFORE,e2-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,resulting,contribute,e2,e2009,VAGUE,e2-e2009,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contend,created,e7,e5,BEFORE,e5-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,created,contribute,e5,e2009,VAGUE,e2009-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contend,contribute,e7,e2009,BEFORE,e2009-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,creates,e7,e9,VAGUE,e7-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,VAGUE,4.0,1.0,3
nyt_20130321_cyprus,contribute,creates,e2009,e9,BEFORE,e2009-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,struggling,mount,e10,e13,BEFORE,e10-e13,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,struggling,forming,e10,e15,VAGUE,e10-e15,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,,,1.0,3
nyt_20130321_cyprus,mount,said,e13,e21,VAGUE,e13-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,said,said,e21,e22,BEFORE,e21-e22,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e21,e23,VAGUE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e21,e24,BEFORE,e21-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e22,e23,BEFORE,e22-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e22,e24,VAGUE,e22-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,,,1.0,3
nyt_20130321_cyprus,referring,touched,e23,e24,BEFORE,e23-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,studied,e22,e25,BEFORE,e22-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,referring,studied,e23,e25,VAGUE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,,,1.0,3
nyt_20130321_cyprus,touched,studied,e24,e25,VAGUE,e24-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,,,1.0,3
nyt_20130321_cyprus,explains,said,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,explains,saying,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,saying,e35,e36,BEFORE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,notes,e36,e41,BEFORE,e36-e41,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,put,e36,e42,VAGUE,e36-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,1.0,1,,,1.0,3
nyt_20130321_cyprus,notes,put,e41,e42,BEFORE,e41-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,snapped,e46,e47,BEFORE,e46-e47,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,admitted,e46,e48,BEFORE,e46-e48,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,,,1.0,3
nyt_20130321_cyprus,resulting,created,e2,e5,BEFORE,e2-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,resulting,e7,e2,BEFORE,e2-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,resulting,contribute,e2,e2009,VAGUE,e2-e2009,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contend,created,e7,e5,BEFORE,e5-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,created,contribute,e5,e2009,VAGUE,e2009-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contend,contribute,e7,e2009,BEFORE,e2009-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,creates,e7,e9,VAGUE,e7-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,VAGUE,4.0,1.0,3
nyt_20130321_cyprus,creates,contribute,e9,e2009,VAGUE,e2009-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,struggling,mount,e10,e13,BEFORE,e10-e13,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,mount,said,e13,e21,VAGUE,e13-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,forming,said,e15,e21,VAGUE,e15-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,,,1.0,3
nyt_20130321_cyprus,said,said,e21,e22,BEFORE,e21-e22,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e21,e24,BEFORE,e21-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e22,e23,BEFORE,e22-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e22,e24,BEFORE,e22-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,,,1.0,3
nyt_20130321_cyprus,referring,touched,e23,e24,BEFORE,e23-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,studied,e22,e25,VAGUE,e22-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,referring,studied,e23,e25,VAGUE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,,,1.0,3
nyt_20130321_cyprus,touched,studied,e24,e25,VAGUE,e24-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,,,1.0,3
nyt_20130321_cyprus,explains,said,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,explains,saying,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,saying,e35,e36,BEFORE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,notes,e36,e41,BEFORE,e36-e41,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,put,e36,e42,BEFORE,e36-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,,,1.0,3
nyt_20130321_cyprus,notes,put,e41,e42,BEFORE,e41-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,snapped,e46,e47,BEFORE,e46-e47,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,said,e46,e51,BEFORE,e46-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,,,1.0,3
nyt_20130321_cyprus,snapped,said,e47,e51,BEFORE,e47-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,adopting,e48,e57,VAGUE,e48-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,,,1.0,3
nyt_20130321_cyprus,said,adopting,e51,e57,VAGUE,e51-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,2.0,1,,,1.0,3
nyt_20130321_cyprus,resulting,created,e2,e5,BEFORE,e2-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,resulting,e7,e2,BEFORE,e2-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,resulting,contribute,e2,e2009,VAGUE,e2-e2009,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,created,contend,e5,e7,BEFORE,e5-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,created,contribute,e5,e2009,VAGUE,e2009-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contend,contribute,e7,e2009,BEFORE,e2009-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,creates,e7,e9,VAGUE,e7-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,4.0,1.0,3
nyt_20130321_cyprus,contribute,creates,e2009,e9,BEFORE,e2009-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,struggling,mount,e10,e13,BEFORE,e10-e13,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,struggling,forming,e10,e15,VAGUE,e10-e15,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,,,1.0,3
nyt_20130321_cyprus,mount,forming,e13,e15,BEFORE,e13-e15,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,mount,said,e13,e21,VAGUE,e13-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,3.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,forming,said,e15,e21,BEFORE,e15-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,said,said,e21,e22,BEFORE,e21-e22,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e21,e24,BEFORE,e21-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e22,e23,BEFORE,e22-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e22,e24,BEFORE,e22-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,referring,touched,e23,e24,BEFORE,e23-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,studied,e22,e25,BEFORE,e22-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,referring,studied,e23,e25,BEFORE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,touched,studied,e24,e25,BEFORE,e24-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,explains,said,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,explains,saying,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,saying,e35,e36,BEFORE,e35-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,notes,e36,e41,BEFORE,e36-e41,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,saying,put,e36,e42,BEFORE,e36-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,notes,put,e41,e42,BEFORE,e41-e42,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,snapped,e46,e47,BEFORE,e46-e47,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,admitted,admitted,e46,e48,BEFORE,e46-e48,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,said,e46,e51,BEFORE,e46-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,snapped,admitted,e47,e48,BEFORE,e47-e48,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,snapped,said,e47,e51,BEFORE,e47-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,said,e48,e51,BEFORE,e48-e51,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,admitted,adopting,e48,e57,BEFORE,e48-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,said,adopting,e51,e57,BEFORE,e51-e57,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,3.0,1,,,1.0,3
nyt_20130321_cyprus,resulting,created,e2,e5,BEFORE,e2-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,resulting,e7,e2,BEFORE,e2-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,resulting,contribute,e2,e2009,VAGUE,e2-e2009,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,created,contend,e5,e7,BEFORE,e5-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,created,contribute,e5,e2009,VAGUE,e2009-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,contribute,contend,e2009,e7,BEFORE,e2009-e7,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,contend,creates,e7,e9,BEFORE,e7-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,VAGUE,4.0,1.0,3
nyt_20130321_cyprus,creates,contribute,e9,e2009,VAGUE,e2009-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,creates,contribute,e9,e2009,BEFORE,e2009-e9,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,mount,said,e13,e21,VAGUE,e13-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,VAGUE,5.0,1.0,3
nyt_20130321_cyprus,forming,said,e15,e21,VAGUE,e15-e21,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,,,1.0,3
nyt_20130321_cyprus,said,said,e21,e22,BEFORE,e21-e22,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e21,e23,BEFORE,e21-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e21,e24,BEFORE,e21-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,said,referring,e22,e23,VAGUE,e22-e23,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,touched,e22,e24,VAGUE,e22-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,,,1.0,3
nyt_20130321_cyprus,referring,touched,e23,e24,VAGUE,e23-e24,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,VAGUE,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,said,studied,e22,e25,BEFORE,e22-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,4.0,1.0,3
nyt_20130321_cyprus,referring,studied,e23,e25,BEFORE,e23-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,1.0,3
nyt_20130321_cyprus,touched,studied,e24,e25,BEFORE,e24-e25,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,,,1.0,3
nyt_20130321_cyprus,explains,said,e33,e35,BEFORE,e33-e35,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_cyprus,explains,saying,e33,e36,BEFORE,e33-e36,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,4.0,1,BEFORE,5.0,1.0,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,BEFORE,5.0,,3
nyt_20130321_sarcozy,face,abused,e2,e3,BEFORE,e2-e3,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,,3
nyt_20130321_sarcozy,abused,get,e3,e4,BEFORE,e3-e4,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,,3
nyt_20130321_sarcozy,denied,accepting,e5,e6,BEFORE,e5-e6,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,0.0,1,,,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,1.0,1,BEFORE,5.0,,3
nyt_20130321_sarcozy,denied,abused,e5,e3,BEFORE,e3-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,,,,3
nyt_20130321_sarcozy,said,called,e13,e8,BEFORE,e13-e8,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,,,,3
nyt_20130321_sarcozy,lost,said,e17,e13,BEFORE,e13-e17,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,AFTER,1.0,1,,,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,BEFORE,5.0,,3
nyt_20130321_sarcozy,abused,denied,e3,e5,BEFORE,e3-e5,meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,BEFORE,2.0,1,,,,3
