docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,iter,score,relation_selected,max_score,conflict_rel,ccr,scr,n_cycles,min_vote
nyt_20130321_sarcozy,informed,indicates,e1,e10,VAGUE,e1-e10,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,believes,e1,e11,VAGUE,e1-e11,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,denied,e2,e5,VAGUE,e2-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,said,e2,e13,VAGUE,e13-e2,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,appeal,e3,e14,VAGUE,e14-e3,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,called,e6,e8,VAGUE,e6-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,1.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,abused,e1,e3,BEFORE,e1-e3,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,get,e1,e4,BEFORE,e1-e4,llama-3.1-70b-versatile,1.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,denied,e1,e5,VAGUE,e1-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,abused,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,get,e2,e4,BEFORE,e2-e4,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,get,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,1.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,appeal,e2,e14,VAGUE,e14-e2,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,appeal,e3,e14,VAGUE,e14-e3,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,denied,e3,e5,VAGUE,e3-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,get,denied,e4,e5,VAGUE,e4-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,accepting,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,denied,e6,e5,EQUAL,e5-e6,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,alleged,e5,e7,VAGUE,e5-e7,llama-3.1-70b-versatile,1.0,1,BEFORE,7.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,alleged,e6,e7,VAGUE,e6-e7,llama-3.1-70b-versatile,1.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,denied,e8,e5,VAGUE,e5-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,appeal,denied,e14,e5,VAGUE,e14-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,called,e5,e8,VAGUE,e5-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,called,e6,e8,VAGUE,e6-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,alleged,e8,e7,VAGUE,e7-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,appeal,e8,e14,VAGUE,e14-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,appeal,called,e14,e8,VAGUE,e14-e8,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,said,indicates,e13,e10,VAGUE,e10-e13,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,said,believes,e13,e11,VAGUE,e11-e13,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,bid,stand,e18,e19,VAGUE,e18-e19,llama-3.1-70b-versatile,1.0,1,VAGUE,6.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,ruling,mean,e15,e16,BEFORE,e15-e16,llama-3.1-70b-versatile,1.0,1,VAGUE,5.0,"before,vague",0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,ruling,denied,e15,e5,VAGUE,e15-e5,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,mean,bid,e16,e18,VAGUE,e16-e18,llama-3.1-70b-versatile,1.0,1,VAGUE,5.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,mean,stand,e16,e19,VAGUE,e16-e19,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,mean,alleged,e16,e7,VAGUE,e16-e7,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,mean,appeal,e16,e14,VAGUE,e14-e16,llama-3.1-70b-versatile,1.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,bid,mean,e18,e16,VAGUE,e16-e18,llama-3.1-70b-versatile,1.0,1,VAGUE,5.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,stand,mean,e19,e16,VAGUE,e16-e19,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,,,"e e2 BEFORE e3 relationship can be established as e2 ""face"" occurs","e3 ""abused"" within the same sentence.",BEFORE,UNDEFINED,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,2.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,abused,e1,e3,BEFORE,e1-e3,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,get,e1,e4,BEFORE,e1-e4,llama-3.1-70b-versatile,2.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,abused,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,get,e2,e4,BEFORE,e2-e4,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,get,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,2.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,accepting,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,alleged,e5,e7,BEFORE,e5-e7,llama-3.1-70b-versatile,2.0,1,BEFORE,7.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,alleged,e6,e7,BEFORE,e6-e7,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,decision,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,indicates,e8,e10,BEFORE,e10-e8,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,believes,e8,e11,BEFORE,e11-e8,llama-3.1-70b-versatile,2.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,indicates,e9,e10,BEFORE,e10-e9,llama-3.1-70b-versatile,2.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,believes,e9,e11,BEFORE,e11-e9,llama-3.1-70b-versatile,2.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,indicates,believes,e10,e11,BEFORE,e10-e11,llama-3.1-70b-versatile,2.0,1,BEFORE,7.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,said,appeal,e13,e14,VAGUE,e13-e14,llama-3.1-70b-versatile,2.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,appeal,ruling,e14,e15,VAGUE,e14-e15,llama-3.1-70b-versatile,2.0,1,VAGUE,5.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,ruling,mean,e15,e16,VAGUE,e15-e16,llama-3.1-70b-versatile,2.0,1,VAGUE,5.0,"before,vague",0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,mean,lost,e16,e17,VAGUE,e16-e17,llama-3.1-70b-versatile,2.0,1,VAGUE,6.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,lost,bid,e17,e18,VAGUE,e17-e18,llama-3.1-70b-versatile,2.0,1,VAGUE,6.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,bid,stand,e18,e19,VAGUE,e18-e19,llama-3.1-70b-versatile,2.0,1,VAGUE,6.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,stand,trial,e19,e20,VAGUE,e19-e20,llama-3.1-70b-versatile,2.0,1,VAGUE,6.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,3.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,abused,e1,e3,BEFORE,e1-e3,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,get,e1,e4,BEFORE,e1-e4,llama-3.1-70b-versatile,3.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,abused,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,get,e2,e4,BEFORE,e2-e4,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,get,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,3.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,denied,e1,e5,VAGUE,e1-e5,llama-3.1-70b-versatile,3.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,denied,e2,e5,VAGUE,e2-e5,llama-3.1-70b-versatile,3.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,denied,e3,e5,VAGUE,e3-e5,llama-3.1-70b-versatile,3.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,get,denied,e4,e5,VAGUE,e4-e5,llama-3.1-70b-versatile,3.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,accepting,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,decision,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,indicates,e8,e10,BEFORE,e10-e8,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,believes,e8,e11,BEFORE,e11-e8,llama-3.1-70b-versatile,3.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,indicates,e9,e10,EQUAL,e10-e9,llama-3.1-70b-versatile,3.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,believes,e9,e11,EQUAL,e11-e9,llama-3.1-70b-versatile,3.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,indicates,believes,e10,e11,EQUAL,e10-e11,llama-3.1-70b-versatile,3.0,1,BEFORE,7.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,face,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,4.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,informed,get,e1,e4,BEFORE,e1-e4,llama-3.1-70b-versatile,4.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,investigation,e2,e21,BEFORE,e2-e21,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,abused,get,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,4.0,1,BEFORE,11.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,get,denied,e4,e5,BEFORE,e4-e5,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,accepting,e5,e6,EQUAL,e5-e6,llama-3.1-70b-versatile,4.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,accepting,alleged,e6,e7,BEFORE,e6-e7,llama-3.1-70b-versatile,4.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,alleged,called,e7,e8,BEFORE,e7-e8,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,decision,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,4.0,1,BEFORE,10.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,face,called,e2,e8,BEFORE,e2-e8,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,indicates,e9,e10,BEFORE,e10-e9,llama-3.1-70b-versatile,4.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,believes,e9,e11,BEFORE,e11-e9,llama-3.1-70b-versatile,4.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,said,e9,e13,BEFORE,e13-e9,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,decision,,e9,e10 temporal vagueness in the judge's,EQUAL,UNDEFINED,llama-3.1-70b-versatile,4.0,1,BEFORE,4.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,denied,indicates,e5,e10,BEFORE,e10-e5,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,,,re measure as Sarkozy doesn't gave any statement on it in any of verse which,e5 and e10 are too vague,BEFORE,UNDEFINED,llama-3.1-70b-versatile,4.0,1,BEFORE,4.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,believes,said,e11,e13,BEFORE,e11-e13,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,said,appeal,e13,e14,BEFORE,e13-e14,llama-3.1-70b-versatile,4.0,1,BEFORE,8.0,,0.05263157894736842,1.0,,3
nyt_20130321_sarcozy,called,ruling,e8,e15,BEFORE,e15-e8,llama-3.1-70b-versatile,4.0,1,,,,0.05263157894736842,1.0,,3
nyt_20130321_women_senate,vote,slipped,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,0.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,slipped,savor,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,0.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,slipped,sat,e2,e4,BEFORE,e2-e4,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sat,cast,e4,e5,BEFORE,e4-e5,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sat,marched,e4,e6,BEFORE,e4-e6,llama-3.1-70b-versatile,0.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,cast,marched,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,0.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,marched,told,e6,e7,BEFORE,e6-e7,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,begun,stuck,e8,e9,VAGUE,e8-e9,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,said,stuck,e10,e9,VAGUE,e10-e9,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,said,begun,e10,e8,VAGUE,e10-e8,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,became,remain,e11,e13,VAGUE,e11-e13,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sworn,remain,e12,e13,VAGUE,e12-e13,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,dispenses,dominated,e14,e15,VAGUE,e14-e15,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,charged,shaping,e16,e17,VAGUE,e16-e17,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,shaping,battle,e17,e18,VAGUE,e17-e18,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,pass,led,e19,e20,VAGUE,e19-e20,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,led,presides,e20,e21,VAGUE,e20-e21,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,shepherded,presides,e22,e21,VAGUE,e21-e22,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,growing,said,e23,e24,VAGUE,e23-e24,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,said,growing,e24,e25,VAGUE,e24-e25,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,growing,started,e25,e26,VAGUE,e25-e26,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,started,have,e26,e27,VAGUE,e26-e27,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,changing,pushing,e30,e31,VAGUE,e30-e31,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,pushing,want,e31,e32,VAGUE,e31-e32,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,want,generalize,e32,e33,VAGUE,e32-e33,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,generalize,think,e33,e37,VAGUE,e33-e37,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,have,impact,e38,e39,VAGUE,e38-e39,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,impact,begun,e39,e40,VAGUE,e39-e40,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,begun,crack,e40,e41,VAGUE,e40-e41,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,crack,forming,e41,e42,VAGUE,e41-e42,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,forming,led,e42,e43,VAGUE,e42-e43,llama-3.1-70b-versatile,0.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,led,repeal,e43,e44,VAGUE,e43-e44,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,allowing,serve,e47,e48,VAGUE,e47-e48,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,serve,split,e48,e49,VAGUE,e48-e49,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,split,voted,e49,e50,VAGUE,e49-e50,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,voted,reauthorize,e50,e51,VAGUE,e50-e51,llama-3.1-70b-versatile,0.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,vote,slipped,e1,e2,BEFORE,e1-e2,llama-3.1-70b-versatile,1.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,vote,savor,e1,e3,BEFORE,e1-e3,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,slipped,savor,e2,e3,BEFORE,e2-e3,llama-3.1-70b-versatile,1.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,slipped,sat,e2,e4,BEFORE,e2-e4,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,savor,sat,e3,e4,BEFORE,e3-e4,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sat,cast,e4,e5,BEFORE,e4-e5,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sat,marched,e4,e6,BEFORE,e4-e6,llama-3.1-70b-versatile,1.0,1,BEFORE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,cast,marched,e5,e6,BEFORE,e5-e6,llama-3.1-70b-versatile,1.0,1,BEFORE,5.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,marched,told,e6,e7,BEFORE,e6-e7,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,told,begun,e7,e8,BEFORE,e7-e8,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,begun,stuck,e8,e9,BEFORE,e8-e9,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,begun,said,e8,e10,BEFORE,e10-e8,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,stuck,said,e9,e10,BEFORE,e10-e9,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,said,became,e10,e11,BEFORE,e10-e11,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,became,sworn,e11,e12,BEFORE,e11-e12,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,sworn,remain,e12,e13,BEFORE,e12-e13,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,remain,dispenses,e13,e14,BEFORE,e13-e14,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,dispenses,dominated,e14,e15,BEFORE,e14-e15,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,dominated,charged,e15,e16,BEFORE,e15-e16,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,charged,shaping,e16,e17,BEFORE,e16-e17,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,charged,battle,e16,e18,BEFORE,e16-e18,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,shaping,battle,e17,e18,BEFORE,e17-e18,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,battle,pass,e18,e19,BEFORE,e18-e19,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,pass,led,e19,e20,BEFORE,e19-e20,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,led,presides,e20,e21,BEFORE,e20-e21,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,presides,shepherded,e21,e22,BEFORE,e21-e22,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,shepherded,growing,e22,e23,BEFORE,e22-e23,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,growing,said,e23,e24,BEFORE,e23-e24,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,said,growing,e24,e25,BEFORE,e24-e25,llama-3.1-70b-versatile,1.0,1,VAGUE,4.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,growing,started,e25,e26,BEFORE,e25-e26,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,started,have,e26,e27,BEFORE,e26-e27,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,have,,e27,"e28 (no e28, skip)",BEFORE,UNDEFINED,llama-3.1-70b-versatile,1.0,1,VAGUE,34.0,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,hold,changing,e29,e30,BEFORE,e29-e30,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,changing,pushing,e30,e31,BEFORE,e30-e31,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,pushing,want,e31,e32,BEFORE,e31-e32,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,want,generalize,e32,e33,BEFORE,e32-e33,llama-3.1-70b-versatile,1.0,1,,,,0.033707865168539325,1.0,,3
nyt_20130321_women_senate,generalize,,e33,"e34 (no e34, skip)",BEFORE,UNDEFINED,llama-3.1-70b-versatile,1.0,1,VAGUE,34.0,,0.033707865168539325,1.0,,3
